batch,condition_order,condition,source_condition,encoding,source_row,n,method,round,reps,wall,cpu,calls,transitions
ordering_2026-09-12,14,case_08_recent,law7_recent,recent,32,512,BINARY,4,4,0.037885500118136406,0.046875,6144,217227
ordering_2026-09-12,14,case_08_recent,law7_recent,recent,33,4096,MERGE,4,4,0.0781433004885912,0.078125,49152,1737370
ordering_2026-09-12,14,case_08_recent,law7_recent,recent,34,4096,STATIC_CRN,4,32,0.08829119987785816,0.03125,393216,13908881
ordering_2026-09-12,14,case_08_recent,law7_recent,recent,35,512,STATIC_CRN,4,32,0.022276400588452816,0.0625,49152,1738088
ordering_2026-09-12,14,case_08_recent,law7_recent,recent,36,512,STATIC_ANTI,4,32,0.022795299999415874,0.015625,49152,1734156
ordering_2026-09-12,14,case_08_recent,law7_recent,recent,37,512,MERGE,4,4,0.02810200024396181,0.03125,6144,217227
ordering_2026-09-12,14,case_08_recent,law7_recent,recent,38,4096,BINARY,4,4,0.23564279917627573,0.234375,49152,1737370
ordering_2026-09-12,14,case_08_recent,law7_recent,recent,39,4096,STATIC_ANTI,4,32,0.07777710072696209,0.0625,393216,13864334
ordering_2026-09-12,15,case_08_distant,law7_distant,distant,0,2048,STATIC_ANTI,0,32,0.04250570014119148,0.03125,196608,6950752
ordering_2026-09-12,15,case_08_distant,law7_distant,distant,1,2048,STATIC_CRN,0,32,0.04619949962943792,0.03125,196608,6954312
ordering_2026-09-12,15,case_08_distant,law7_distant,distant,2,1024,STATIC_CRN,0,32,0.026353999972343445,0.03125,98304,3478412
ordering_2026-09-12,15,case_08_distant,law7_distant,distant,3,512,BINARY,0,4,0.036511399783194065,0.03125,6144,217192
ordering_2026-09-12,15,case_08_distant,law7_distant,distant,4,512,STATIC_ANTI,0,32,0.018562800250947475,0.015625,49152,1724130
ordering_2026-09-12,15,case_08_distant,law7_distant,distant,5,4096,STATIC_ANTI,0,32,0.07357309944927692,0.078125,393216,13900318
ordering_2026-09-12,15,case_08_distant,law7_distant,distant,6,512,MERGE,0,4,0.0233622994273901,0.015625,6144,217192
ordering_2026-09-12,15,case_08_distant,law7_distant,distant,7,2048,MERGE,0,4,0.04665770009160042,0.046875,24576,868407
ordering_2026-09-12,15,case_08_distant,law7_distant,distant,8,4096,MERGE,0,4,0.07416350021958351,0.078125,49152,1737384
ordering_2026-09-12,15,case_08_distant,law7_distant,distant,9,4096,STATIC_CRN,0,32,0.07705639954656363,0.078125,393216,13916926
ordering_2026-09-12,15,case_08_distant,law7_distant,distant,10,4096,BINARY,0,4,0.22431629989296198,0.203125,49152,1737384
ordering_2026-09-12,15,case_08_distant,law7_distant,distant,11,1024,BINARY,0,4,0.061528200283646584,0.0625,12288,434265
ordering_2026-09-12,15,case_08_distant,law7_distant,distant,12,2048,BINARY,0,4,0.1123302998021245,0.125,24576,868407
ordering_2026-09-12,15,case_08_distant,law7_distant,distant,13,512,STATIC_CRN,0,32,0.018527100794017315,0.015625,49152,1731210
ordering_2026-09-12,15,case_08_distant,law7_distant,distant,14,1024,STATIC_ANTI,0,32,0.026669600047171116,0.015625,98304,3481466
ordering_2026-09-12,15,case_08_distant,law7_distant,distant,15,1024,MERGE,0,4,0.03162490017712116,0.03125,12288,434265
ordering_2026-09-12,15,case_08_distant,law7_distant,distant,16,4096,STATIC_CRN,1,32,0.07549799978733063,0.09375,393216,13890780
ordering_2026-09-12,15,case_08_distant,law7_distant,distant,17,4096,BINARY,1,4,0.22264589928090572,0.1875,49152,1737318
ordering_2026-09-12,15,case_08_distant,law7_distant,distant,18,4096,STATIC_ANTI,1,32,0.07561230007559061,0.0625,393216,13932210
ordering_2026-09-12,15,case_08_distant,law7_distant,distant,19,1024,STATIC_ANTI,1,32,0.02709219977259636,0.0,98304,3475640
ordering_2026-09-12,15,case_08_distant,law7_distant,distant,20,512,STATIC_CRN,1,32,0.018269400112330914,0.03125,49152,1742470
ordering_2026-09-12,15,case_08_distant,law7_distant,distant,21,512,STATIC_ANTI,1,32,0.018688700161874294,0.015625,49152,1737560
ordering_2026-09-12,15,case_08_distant,law7_distant,distant,22,512,MERGE,1,4,0.024756199680268764,0.03125,6144,217435
ordering_2026-09-12,15,case_08_distant,law7_distant,distant,23,2048,MERGE,1,4,0.04794379975646734,0.046875,24576,868680
ordering_2026-09-12,15,case_08_distant,law7_distant,distant,24,1024,STATIC_CRN,1,32,0.026590299792587757,0.015625,98304,3490152
ordering_2026-09-12,15,case_08_distant,law7_distant,distant,25,2048,STATIC_ANTI,1,32,0.042903599329292774,0.046875,196608,6967236
ordering_2026-09-12,15,case_08_distant,law7_distant,distant,26,1024,MERGE,1,4,0.03267629910260439,0.03125,12288,434354
ordering_2026-09-12,15,case_08_distant,law7_distant,distant,27,2048,STATIC_CRN,1,32,0.04262570012360811,0.0625,196608,6961836
ordering_2026-09-12,15,case_08_distant,law7_distant,distant,28,4096,MERGE,1,4,0.07562080025672913,0.046875,49152,1737318
ordering_2026-09-12,15,case_08_distant,law7_distant,distant,29,1024,BINARY,1,4,0.06187939923256636,0.0625,12288,434354
ordering_2026-09-12,15,case_08_distant,law7_distant,distant,30,2048,BINARY,1,4,0.11280900053679943,0.109375,24576,868680
ordering_2026-09-12,15,case_08_distant,law7_distant,distant,31,512,BINARY,1,4,0.03663880005478859,0.046875,6144,217435
ordering_2026-09-12,15,case_08_distant,law7_distant,distant,32,4096,BINARY,2,4,0.22363159991800785,0.203125,49152,1737119
ordering_2026-09-12,15,case_08_distant,law7_distant,distant,33,1024,BINARY,2,4,0.06450830027461052,0.0625,12288,434407
ordering_2026-09-12,15,case_08_distant,law7_distant,distant,34,1024,STATIC_CRN,2,32,0.026332099922001362,0.015625,98304,3471253
ordering_2026-09-12,15,case_08_distant,law7_distant,distant,35,512,STATIC_ANTI,2,32,0.018757499754428864,0.015625,49152,1748090
ordering_2026-09-12,15,case_08_distant,law7_distant,distant,36,2048,MERGE,2,4,0.04710850026458502,0.046875,24576,868471
ordering_2026-09-12,15,case_08_distant,law7_distant,distant,37,1024,MERGE,2,4,0.03229550085961819,0.03125,12288,434407
ordering_2026-09-12,15,case_08_distant,law7_distant,distant,38,1024,STATIC_ANTI,2,32,0.02765529975295067,0.03125,98304,3479576
ordering_2026-09-12,15,case_08_distant,law7_distant,distant,39,4096,MERGE,2,4,0.07662920001894236,0.078125,49152,1737119
ordering_2026-09-12,15,case_08_distant,law7_distant,distant,40,2048,STATIC_ANTI,2,32,0.04379909951239824,0.046875,196608,6923146
ordering_2026-09-12,15,case_08_distant,law7_distant,distant,41,4096,STATIC_ANTI,2,32,0.07413879968225956,0.0625,393216,13883198
ordering_2026-09-12,15,case_08_distant,law7_distant,distant,42,4096,STATIC_CRN,2,32,0.07432490028440952,0.0625,393216,13877161
ordering_2026-09-12,15,case_08_distant,law7_distant,distant,43,512,BINARY,2,4,0.03682379983365536,0.015625,6144,217201
ordering_2026-09-12,15,case_08_distant,law7_distant,distant,44,512,MERGE,2,4,0.022829699330031872,0.015625,6144,217201
ordering_2026-09-12,15,case_08_distant,law7_distant,distant,45,2048,BINARY,2,4,0.10990909952670336,0.09375,24576,868471
ordering_2026-09-12,15,case_08_distant,law7_distant,distant,46,2048,STATIC_CRN,2,32,0.041305599734187126,0.046875,196608,6963979
ordering_2026-09-12,15,case_08_distant,law7_distant,distant,47,512,STATIC_CRN,2,32,0.018301899544894695,0.015625,49152,1743375
ordering_2026-09-12,15,case_08_distant,law7_distant,distant,48,512,STATIC_ANTI,3,32,0.018582300283014774,0.015625,49152,1728750
ordering_2026-09-12,15,case_08_distant,law7_distant,distant,49,4096,MERGE,3,4,0.07502760086208582,0.0625,49152,1737191
ordering_2026-09-12,15,case_08_distant,law7_distant,distant,50,2048,STATIC_CRN,3,32,0.04195669945329428,0.046875,196608,6948815
ordering_2026-09-12,15,case_08_distant,law7_distant,distant,51,2048,STATIC_ANTI,3,32,0.042306000366806984,0.046875,196608,6966972
ordering_2026-09-12,15,case_08_distant,law7_distant,distant,52,512,BINARY,3,4,0.03628650028258562,0.03125,6144,217590
ordering_2026-09-12,15,case_08_distant,law7_distant,distant,53,2048,BINARY,3,4,0.11143819987773895,0.09375,24576,868478
ordering_2026-09-12,15,case_08_distant,law7_distant,distant,54,1024,STATIC_ANTI,3,32,0.026946700178086758,0.03125,98304,3458820
ordering_2026-09-12,15,case_08_distant,law7_distant,distant,55,2048,MERGE,3,4,0.04719810001552105,0.0625,24576,868478
ordering_2026-09-12,15,case_08_distant,law7_distant,distant,56,4096,STATIC_CRN,3,32,0.07380960043519735,0.046875,393216,13892240
ordering_2026-09-12,15,case_08_distant,law7_distant,distant,57,4096,BINARY,3,4,0.21509940084069967,0.1875,49152,1737191
ordering_2026-09-12,15,case_08_distant,law7_distant,distant,58,512,MERGE,3,4,0.02234010025858879,0.015625,6144,217590
ordering_2026-09-12,15,case_08_distant,law7_distant,distant,59,512,STATIC_CRN,3,32,0.017459899187088013,0.015625,49152,1729599
ordering_2026-09-12,15,case_08_distant,law7_distant,distant,60,1024,STATIC_CRN,3,32,0.025368799455463886,0.03125,98304,3475463
ordering_2026-09-12,15,case_08_distant,law7_distant,distant,61,1024,MERGE,3,4,0.03124260064214468,0.015625,12288,434281
ordering_2026-09-12,15,case_08_distant,law7_distant,distant,62,1024,BINARY,3,4,0.0605711005628109,0.0625,12288,434281
ordering_2026-09-12,15,case_08_distant,law7_distant,distant,63,4096,STATIC_ANTI,3,32,0.07256689947098494,0.0625,393216,13932580
ordering_2026-09-12,15,case_08_distant,law7_distant,distant,64,2048,STATIC_ANTI,4,32,0.041282800026237965,0.046875,196608,6934938
ordering_2026-09-12,15,case_08_distant,law7_distant,distant,65,512,MERGE,4,4,0.02263540029525757,0.015625,6144,217228
ordering_2026-09-12,15,case_08_distant,law7_distant,distant,66,512,BINARY,4,4,0.03706279955804348,0.03125,6144,217228
ordering_2026-09-12,15,case_08_distant,law7_distant,distant,67,4096,STATIC_CRN,4,32,0.07539109978824854,0.078125,393216,13894988
ordering_2026-09-12,15,case_08_distant,law7_distant,distant,68,4096,MERGE,4,4,0.07624719943851233,0.078125,49152,1737179
ordering_2026-09-12,15,case_08_distant,law7_distant,distant,69,2048,BINARY,4,4,0.11705520004034042,0.125,24576,868677
ordering_2026-09-12,15,case_08_distant,law7_distant,distant,70,4096,BINARY,4,4,0.22146699950098991,0.1875,49152,1737179
ordering_2026-09-12,15,case_08_distant,law7_distant,distant,71,1024,MERGE,4,4,0.03194640018045902,0.03125,12288,434630
ordering_2026-09-12,15,case_08_distant,law7_distant,distant,72,2048,MERGE,4,4,0.046758499927818775,0.03125,24576,868677
ordering_2026-09-12,15,case_08_distant,law7_distant,distant,73,1024,BINARY,4,4,0.0658425996080041,0.046875,12288,434630
ordering_2026-09-12,15,case_08_distant,law7_distant,distant,74,1024,STATIC_CRN,4,32,0.02689289953559637,0.03125,98304,3476154
ordering_2026-09-12,15,case_08_distant,law7_distant,distant,75,2048,STATIC_CRN,4,32,0.04445690009742975,0.03125,196608,6944062
ordering_2026-09-12,15,case_08_distant,law7_distant,distant,76,1024,STATIC_ANTI,4,32,0.027395199984312057,0.03125,98304,3476150
ordering_2026-09-12,15,case_08_distant,law7_distant,distant,77,512,STATIC_CRN,4,32,0.018100700341165066,0.015625,49152,1736340
ordering_2026-09-12,15,case_08_distant,law7_distant,distant,78,4096,STATIC_ANTI,4,32,0.07465399987995625,0.0625,393216,13926316
ordering_2026-09-12,15,case_08_distant,law7_distant,distant,79,512,STATIC_ANTI,4,32,0.018694499507546425,0.015625,49152,1730104
